Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,Collection,SourceType,   RefCode,Note
    USA,     .,    .,     ., 1999, 1999, 32,     1,   ACY,       1,0.09894,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 33,     1,   ACY,       1,0.09030,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 34,     1,   ACY,       1,0.08089,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 35,     1,   ACY,       1,0.07091,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 36,     1,   ACY,       1,0.06206,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 37,     1,   ACY,       1,0.05410,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 38,     1,   ACY,       1,0.04485,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 39,     1,   ACY,       1,0.03736,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 40,     1,   ACY,       1,0.03034,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 41,     1,   ACY,       1,0.02480,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 42,     1,   ACY,       1,0.02007,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 43,     1,   ACY,       1,0.01605,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 44,     1,   ACY,       1,0.01282,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 45,     1,   ACY,       1,0.01016,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 46,     1,   ACY,       1,0.00803,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 47,     1,   ACY,       1,0.00672,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 48,     1,   ACY,       1,0.00521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 49,     1,   ACY,       1,0.00419,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 50,     1,   ACY,       1,0.00324,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 51,     1,   ACY,       1,0.00266,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 52,     1,   ACY,       1,0.00233,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 53,     1,   ACY,       1,0.00177,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 54,     1,   ACY,       1,0.00157,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 55,     1,   ACY,       1,0.00124,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 56,     1,   ACY,       1,0.00102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 57,     1,   ACY,       1,0.00082,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 58,     1,   ACY,       1,0.00070,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 59,    99,   ACY,       1,0.00287,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 15,     1,   ACY,       1,0.00207,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 16,     1,   ACY,       1,0.00580,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 17,     1,   ACY,       1,0.01529,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 18,     1,   ACY,       1,0.03076,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 19,     1,   ACY,       1,0.04708,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 20,     1,   ACY,       1,0.06231,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 21,     1,   ACY,       1,0.07362,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 22,     1,   ACY,       1,0.08380,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 23,     1,   ACY,       1,0.09363,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 24,     1,   ACY,       1,0.09697,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 25,     1,   ACY,       1,0.10218,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 26,     1,   ACY,       1,0.10455,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 27,     1,   ACY,       1,0.10801,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 28,     1,   ACY,       1,0.10955,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 29,     1,   ACY,       1,0.11152,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 30,     1,   ACY,       1,0.10988,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 31,     1,   ACY,       1,0.10607,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 32,     1,   ACY,       1,0.10146,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 33,     1,   ACY,       1,0.09418,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 34,     1,   ACY,       1,0.08465,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 35,     1,   ACY,       1,0.07470,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 36,     1,   ACY,       1,0.06493,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 37,     1,   ACY,       1,0.05606,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 38,     1,   ACY,       1,0.04738,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 39,     1,   ACY,       1,0.03901,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 40,     1,   ACY,       1,0.03209,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 41,     1,   ACY,       1,0.02591,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 42,     1,   ACY,       1,0.02102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 43,     1,   ACY,       1,0.01686,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 44,     1,   ACY,       1,0.01335,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 45,     1,   ACY,       1,0.01055,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 46,     1,   ACY,       1,0.00848,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 47,     1,   ACY,       1,0.00669,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 48,     1,   ACY,       1,0.00541,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 49,     1,   ACY,       1,0.00422,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 50,     1,   ACY,       1,0.00340,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 51,     1,   ACY,       1,0.00279,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 52,     1,   ACY,       1,0.00224,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 53,     1,   ACY,       1,0.00194,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 54,     1,   ACY,       1,0.00142,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 55,     1,   ACY,       1,0.00130,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 56,     1,   ACY,       1,0.00103,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 57,     1,   ACY,       1,0.00084,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 58,     1,   ACY,       1,0.00071,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2000, 2000, 59,    99,   ACY,       1,0.00286,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 15,     1,   ACY,       1,0.00201,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 16,     1,   ACY,       1,0.00513,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 17,     1,   ACY,       1,0.01356,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 18,     1,   ACY,       1,0.02848,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 19,     1,   ACY,       1,0.04429,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 20,     1,   ACY,       1,0.05824,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 21,     1,   ACY,       1,0.07082,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 22,     1,   ACY,       1,0.08083,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 23,     1,   ACY,       1,0.08950,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 24,     1,   ACY,       1,0.09662,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 25,     1,   ACY,       1,0.10015,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 26,     1,   ACY,       1,0.10442,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 27,     1,   ACY,       1,0.10675,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 28,     1,   ACY,       1,0.10926,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 29,     1,   ACY,       1,0.11032,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 30,     1,   ACY,       1,0.11102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 31,     1,   ACY,       1,0.10643,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 32,     1,   ACY,       1,0.10088,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 33,     1,   ACY,       1,0.09429,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 34,     1,   ACY,       1,0.08608,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 35,     1,   ACY,       1,0.07573,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 36,     1,   ACY,       1,0.06603,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 37,     1,   ACY,       1,0.05680,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 38,     1,   ACY,       1,0.04792,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 39,     1,   ACY,       1,0.03971,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 40,     1,   ACY,       1,0.03264,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 41,     1,   ACY,       1,0.02618,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 42,     1,   ACY,       1,0.02112,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 43,     1,   ACY,       1,0.01695,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 44,     1,   ACY,       1,0.01343,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 45,     1,   ACY,       1,0.01069,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 46,     1,   ACY,       1,0.00836,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 47,     1,   ACY,       1,0.00671,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 48,     1,   ACY,       1,0.00545,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 49,     1,   ACY,       1,0.00441,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 50,     1,   ACY,       1,0.00340,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 51,     1,   ACY,       1,0.00269,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 52,     1,   ACY,       1,0.00217,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 53,     1,   ACY,       1,0.00184,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 55,     1,   ACY,       1,0.00123,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 56,     1,   ACY,       1,0.00102,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 57,     1,   ACY,       1,0.00091,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 58,     1,   ACY,       1,0.00075,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2001, 2001, 59,    99,   ACY,       1,0.00283,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 15,     1,   ACY,       1,0.00183,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 16,     1,   ACY,       1,0.00510,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 17,     1,   ACY,       1,0.01295,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 18,     1,   ACY,       1,0.02614,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 19,     1,   ACY,       1,0.04195,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 20,     1,   ACY,       1,0.05579,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 21,     1,   ACY,       1,0.06740,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 22,     1,   ACY,       1,0.07889,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 23,     1,   ACY,       1,0.08675,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 24,     1,   ACY,       1,0.09380,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 25,     1,   ACY,       1,0.10085,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 26,     1,   ACY,       1,0.10398,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 27,     1,   ACY,       1,0.10816,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 28,     1,   ACY,       1,0.11032,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 29,     1,   ACY,       1,0.11114,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 30,     1,   ACY,       1,0.11046,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 31,     1,   ACY,       1,0.10930,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 32,     1,   ACY,       1,0.10187,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 33,     1,   ACY,       1,0.09521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 34,     1,   ACY,       1,0.08713,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 35,     1,   ACY,       1,0.07823,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 36,     1,   ACY,       1,0.06759,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 37,     1,   ACY,       1,0.05750,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 38,     1,   ACY,       1,0.04873,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 39,     1,   ACY,       1,0.04082,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 40,     1,   ACY,       1,0.03361,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 41,     1,   ACY,       1,0.02667,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 42,     1,   ACY,       1,0.02145,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 43,     1,   ACY,       1,0.01709,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 44,     1,   ACY,       1,0.01372,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 45,     1,   ACY,       1,0.01097,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 46,     1,   ACY,       1,0.00876,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 47,     1,   ACY,       1,0.00682,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 48,     1,   ACY,       1,0.00543,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 49,     1,   ACY,       1,0.00431,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 50,     1,   ACY,       1,0.00355,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 51,     1,   ACY,       1,0.00271,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 52,     1,   ACY,       1,0.00221,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 53,     1,   ACY,       1,0.00177,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 54,     1,   ACY,       1,0.00147,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 2002, 2002, 55,     1,   ACY,       1,0.00122,        RE,  estimate,    USA_51,   .
