United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
2009   41     1968    0.01473
2009   41     1967    0.01279
2009   42     1967    0.00939
2009   42     1966    0.00794
2009   43     1966    0.00554
2009   43     1965    0.00462
2009   44     1965    0.00321
2009   44     1964    0.00263
2009   45     1964    0.00171
2009   45     1963    0.00139
2009   46     1963    0.00092
2009   46     1962    0.00075
2009   47     1962    0.00050
2009   47     1961    0.00040
2009   48     1961    0.00024
2009   48     1960    0.00020
2009   49     1960    0.00015
2009   49     1959    0.00014
2009   50     1959    0.00013
2009   50     1958    0.00012
2009   51     1958    0.00008
2009   51     1957    0.00007
2009   52     1957    0.00004
2009   52     1956    0.00003
2009   53     1956    0.00002
2009   53     1955    0.00001
2009   54     1955    0.00001
2009   54     1954    0.00000
2009   55+       .    0.00000
2010   12-       .    0.00006
2010   13     1997    0.00028
2010   13     1996    0.00041
2010   14     1996    0.00137
2010   14     1995    0.00226
2010   15     1995    0.00536
2010   15     1994    0.00773
2010   16     1994    0.01395
2010   16     1993    0.01787
2010   17     1993    0.02669
2010   17     1992    0.03191
2010   18     1992    0.04430
2010   18     1991    0.05108
2010   19     1991    0.06618
2010   19     1990    0.07225
2010   20     1990    0.07854
2010   20     1989    0.08098
2010   21     1989    0.08339
2010   21     1988    0.08513
2010   22     1988    0.09067
2010   22     1987    0.09233
2010   23     1987    0.09353
2010   23     1986    0.09457
2010   24     1986    0.09752
2010   24     1985    0.09877
2010   25     1985    0.10087
2010   25     1984    0.10225
2010   26     1984    0.10582
2010   26     1983    0.10706
2010   27     1983    0.10839
2010   27     1982    0.10921
2010   28     1982    0.11089
2010   28     1981    0.11147
2010   29     1981    0.11223
2010   29     1980    0.11185
2010   30     1980    0.10933
2010   30     1979    0.10819
2010   31     1979    0.10590
2010   31     1978    0.10411
2010   32     1978    0.09943
2010   32     1977    0.09666
2010   33     1977    0.09023
2010   33     1976    0.08696
2010   34     1976    0.08019
2010   34     1975    0.07677
2010   35     1975    0.06997
2010   35     1974    0.06625
2010   36     1974    0.05848
2010   36     1973    0.05458
2010   37     1973    0.04672
2010   37     1972    0.04336
2010   38     1972    0.03744
2010   38     1971    0.03450
2010   39     1971    0.02889
2010   39     1970    0.02620
2010   40     1970    0.02113
2010   40     1969    0.01878
2010   41     1969    0.01452
2010   41     1968    0.01268
2010   42     1968    0.00955
2010   42     1967    0.00816
2010   43     1967    0.00583
2010   43     1966    0.00482
2010   44     1966    0.00316
2010   44     1965    0.00258
2010   45     1965    0.00172
2010   45     1964    0.00139
2010   46     1964    0.00089
2010   46     1963    0.00072
2010   47     1963    0.00046
2010   47     1962    0.00038
2010   48     1962    0.00027
2010   48     1961    0.00023
2010   49     1961    0.00015
2010   49     1960    0.00013
2010   50     1960    0.00013
2010   50     1959    0.00012
2010   51     1959    0.00008
2010   51     1958    0.00007
2010   52     1958    0.00004
2010   52     1957    0.00003
2010   53     1957    0.00002
2010   53     1956    0.00001
2010   54     1956    0.00000
2010   54     1955    0.00000
2010   55+       .    0.00000
2011   12-       .    0.00005
2011   13     1998    0.00024
2011   13     1997    0.00036
2011   14     1997    0.00122
2011   14     1996    0.00200
2011   15     1996    0.00473
2011   15     1995    0.00680
2011   16     1995    0.01230
2011   16     1994    0.01578
2011   17     1994    0.02364
2011   17     1993    0.02837
2011   18     1993    0.03992
2011   18     1992    0.04639
2011   19     1992    0.06137
2011   19     1991    0.06749
2011   20     1991    0.07383
2011   20     1990    0.07638
2011   21     1990    0.07925
2011   21     1989    0.08096
2011   22     1989    0.08566
2011   22     1988    0.08742
2011   23     1988    0.09016
2011   23     1987    0.09150
2011   24     1987    0.09403
2011   24     1986    0.09553
2011   25     1986    0.09926
2011   25     1985    0.10077
2011   26     1985    0.10299
2011   26     1984    0.10434
2011   27     1984    0.10741
2011   27     1983    0.10870
2011   28     1983    0.11082
2011   28     1982    0.11154
2011   29     1982    0.11232
2011   29     1981    0.11194
2011   30     1981    0.10941
2011   30     1980    0.10823
2011   31     1980    0.10583
2011   31     1979    0.10387
2011   32     1979    0.09842
2011   32     1978    0.09594
2011   33     1978    0.09121
2011   33     1977    0.08822
2011   34     1977    0.08127
2011   34     1976    0.07783
2011   35     1976    0.07096
2011   35     1975    0.06719
2011   36     1975    0.05923
2011   36     1974    0.05543
2011   37     1974    0.04810
2011   37     1973    0.04449
2011   38     1973    0.03740
2011   38     1972    0.03440
2011   39     1972    0.02918
2011   39     1971    0.02648
2011   40     1971    0.02123
2011   40     1970    0.01890
2011   41     1970    0.01474
2011   41     1969    0.01283
2011   42     1969    0.00942
2011   42     1968    0.00804
2011   43     1968    0.00582
2011   43     1967    0.00483
2011   44     1967    0.00321
2011   44     1966    0.00262
2011   45     1966    0.00175
2011   45     1965    0.00141
2011   46     1965    0.00090
2011   46     1964    0.00072
2011   47     1964    0.00045
2011   47     1963    0.00038
2011   48     1963    0.00028
2011   48     1962    0.00024
2011   49     1962    0.00016
2011   49     1961    0.00015
2011   50     1961    0.00013
2011   50     1960    0.00012
2011   51     1960    0.00008
2011   51     1959    0.00007
2011   52     1959    0.00004
2011   52     1958    0.00003
2011   53     1958    0.00002
2011   53     1957    0.00001
2011   54     1957    0.00000
2011   54     1956    0.00000
2011   55+       .    0.00000
2012   12-       .    0.00004
2012   13     1999    0.00022
2012   13     1998    0.00035
2012   14     1998    0.00113
2012   14     1997    0.00185
2012   15     1997    0.00441
2012   15     1996    0.00633
2012   16     1996    0.01130
2012   16     1995    0.01443
2012   17     1995    0.02149
2012   17     1994    0.02585
2012   18     1994    0.03710
2012   18     1993    0.04352
2012   19     1993    0.05876
2012   19     1992    0.06509
2012   20     1992    0.07156
2012   20     1991    0.07417
2012   21     1991    0.07709
2012   21     1990    0.07874
2012   22     1990    0.08308
2012   22     1989    0.08469
2012   23     1989    0.08704
2012   23     1988    0.08860
2012   24     1988    0.09280
2012   24     1987    0.09456
2012   25     1987    0.09752
2012   25     1986    0.09905
2012   26     1986    0.10209
2012   26     1985    0.10361
2012   27     1985    0.10663
2012   27     1984    0.10799
2012   28     1984    0.11040
2012   28     1983    0.11123
2012   29     1983    0.11197
2012   29     1982    0.11205
2012   30     1982    0.11156
2012   30     1981    0.11051
2012   31     1981    0.10683
2012   31     1980    0.10466
2012   32     1980    0.09949
2012   32     1979    0.09666
2012   33     1979    0.09021
2012   33     1978    0.08740
2012   34     1978    0.08242
2012   34     1977    0.07922
2012   35     1977    0.07192
2012   35     1976    0.06809
2012   36     1976    0.06010
2012   36     1975    0.05624
2012   37     1975    0.04873
2012   37     1974    0.04522
2012   38     1974    0.03855
2012   38     1973    0.03547
2012   39     1973    0.02983
2012   39     1972    0.02703
2012   40     1972    0.02176
2012   40     1971    0.01931
2012   41     1971    0.01487
2012   41     1970    0.01294
2012   42     1970    0.00962
2012   42     1969    0.00822
2012   43     1969    0.00587
2012   43     1968    0.00493
2012   44     1968    0.00344
2012   44     1967    0.00281
2012   45     1967    0.00182
2012   45     1966    0.00147
2012   46     1966    0.00098
2012   46     1965    0.00079
2012   47     1965    0.00050
2012   47     1964    0.00040
2012   48     1964    0.00026
2012   48     1963    0.00022
2012   49     1963    0.00015
2012   49     1962    0.00014
2012   50     1962    0.00014
2012   50     1961    0.00012
2012   51     1961    0.00009
2012   51     1960    0.00007
2012   52     1960    0.00004
2012   52     1959    0.00003
2012   53     1959    0.00002
2012   53     1958    0.00001
2012   54     1958    0.00000
2012   54     1957    0.00000
2012   55+       .    0.00000
2013   12-       .    0.00003
2013   13     2000    0.00018
2013   13     1999    0.00027
2013   14     1999    0.00095
2013   14     1998    0.00158
2013   15     1998    0.00380
2013   15     1997    0.00548
2013   16     1997    0.00970
2013   16     1996    0.01240
2013   17     1996    0.01887
2013   17     1995    0.02291
2013   18     1995    0.03335
2013   18     1994    0.03945
2013   19     1994    0.05418
2013   19     1993    0.06058
2013   20     1993    0.06806
2013   20     1992    0.07105
2013   21     1992    0.07428
2013   21     1991    0.07611
2013   22     1991    0.08086
2013   22     1990    0.08256
2013   23     1990    0.08482
2013   23     1989    0.08624
2013   24     1989    0.08973
2013   24     1988    0.09157
2013   25     1988    0.09580
2013   25     1987    0.09760
2013   26     1987    0.10044
2013   26     1986    0.10206
2013   27     1986    0.10560
2013   27     1985    0.10701
2013   28     1985    0.10895
2013   28     1984    0.10997
2013   29     1984    0.11211
2013   29     1983    0.11238
2013   30     1983    0.11119
2013   30     1982    0.11048
2013   31     1982    0.10879
2013   31     1981    0.10678
2013   32     1981    0.10059
2013   32     1980    0.09759
2013   33     1980    0.09132
2013   33     1979    0.08828
2013   34     1979    0.08216
2013   34     1978    0.07913
2013   35     1978    0.07330
2013   35     1977    0.06960
2013   36     1977    0.06121
2013   36     1976    0.05726
2013   37     1976    0.04967
2013   37     1975    0.04602
2013   38     1975    0.03899
2013   38     1974    0.03590
2013   39     1974    0.03038
2013   39     1973    0.02758
2013   40     1973    0.02219
2013   40     1972    0.01976
2013   41     1972    0.01545
2013   41     1971    0.01342
2013   42     1971    0.00980
2013   42     1970    0.00835
2013   43     1970    0.00600
2013   43     1969    0.00500
2013   44     1969    0.00335
2013   44     1968    0.00279
2013   45     1968    0.00199
2013   45     1967    0.00161
2013   46     1967    0.00101
2013   46     1966    0.00081
2013   47     1966    0.00050
2013   47     1965    0.00041
2013   48     1965    0.00028
2013   48     1964    0.00024
2013   49     1964    0.00017
2013   49     1963    0.00016
2013   50     1963    0.00016
2013   50     1962    0.00014
2013   51     1962    0.00010
2013   51     1961    0.00008
2013   52     1961    0.00004
2013   52     1960    0.00003
2013   53     1960    0.00002
2013   53     1959    0.00001
2013   54     1959    0.00001
2013   54     1958    0.00000
2013   55+       .    0.00000
2014   12-       .    0.00004
2014   13     2001    0.00015
2014   13     2000    0.00022
2014   14     2000    0.00083
2014   14     1999    0.00141
2014   15     1999    0.00325
2014   15     1998    0.00466
2014   16     1998    0.00861
2014   16     1997    0.01116
2014   17     1997    0.01695
2014   17     1996    0.02066
2014   18     1996    0.03067
2014   18     1995    0.03653
2014   19     1995    0.05048
2014   19     1994    0.05681
2014   20     1994    0.06517
2014   20     1993    0.06859
2014   21     1993    0.07255
2014   21     1992    0.07470
2014   22     1992    0.07997
2014   22     1991    0.08181
2014   23     1991    0.08401
2014   23     1990    0.08536
2014   24     1990    0.08854
2014   24     1989    0.09030
2014   25     1989    0.09446
2014   25     1988    0.09651
2014   26     1988    0.10069
2014   26     1987    0.10262
2014   27     1987    0.10607
2014   27     1986    0.10776
2014   28     1986    0.11096
2014   28     1985    0.11214
2014   29     1985    0.11354
2014   29     1984    0.11391
2014   30     1984    0.11371
2014   30     1983    0.11333
2014   31     1983    0.11210
2014   31     1982    0.11043
2014   32     1982    0.10522
2014   32     1981    0.10212
2014   33     1981    0.09463
2014   33     1980    0.09134
2014   34     1980    0.08524
2014   34     1979    0.08192
2014   35     1979    0.07495
2014   35     1978    0.07128
2014   36     1978    0.06380
2014   36     1977    0.05975
2014   37     1977    0.05129
2014   37     1976    0.04750
2014   38     1976    0.04044
2014   38     1975    0.03725
2014   39     1975    0.03146
2014   39     1974    0.02855
